ISIN,Local 1,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,Time To Maturity,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,Index Price,Accrued Interest,Dirty Index Price,Coupon Payment,Notional Amount,Capped Notional Amount,Market Value,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Annual Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Duration,Street Modified Duration,Annual Modified Duration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Margin,OAS,Z-Spread,Z-Spread Over Libor,DV 01,Level 1,Level 4,Level 5,Level 6,Level 7,Level 8,Markit iBoxx Rating,Seniority Level 1,Seniority Level 2,Is Hybrid Capital,is Callable,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Libor Swap Return,Month-to-date Sovereign Curve Swap Return,Month-to-date Libor Swap Return,Duration weighted exposure
US822582AD40,,RDSALN,Shell International Finance BV,NETHERLANDS,6.375,15/12/2038,15/12/2038,22.88888889,22.88888889,,15/06/2016,2,116.20412,117.70212,1.498,116.20412,0.708333333,116.9124533,0.0,2750000000,2750000000.0,3215092467.0,3215092467.0,0.0,0.0,5.159911598,5.226473317,5.159911598,5.159911598,5.226473317,5.159911598,13.02719748,12.69955459,12.38015213,12.69955459,12.69955459,12.38015213,12.69955459,12.69818742,229.7650756,224.2355409,229.7650756,229.7650756,224.2355409,229.7650756,225.9213646,US912810RP57,240.3496479,235.658141,267.6265032,262.6097398,312.8743965,272.2948195,272.3135479,302.7694963,0.148457624,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,AA,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-0.002990922,-0.013210694,-0.013210694,-0.013210694,0.003183543,0.003413753,0.033308138,0.052694818,0.012627115
US125509BS73,,CI,CIGNA Corp,UNITED STATES,4.0,15/11/2021,15/02/2022,6.055555556,6.055555556,,15/02/2016,2,104.37105,104.64142,0.27037,104.37105,1.777777778,106.1488278,0.0,750000000,750000000.0,796116208.3,796116208.3,0.0,0.0,3.170076945,3.195200414,3.170076945,3.199953403,3.225552658,3.199953403,5.16422219,5.083644469,5.004324008,5.083644469,5.278315055,5.195193174,5.278315055,5.303598646,30.46706304,31.94840933,30.46706304,32.83462632,34.32505033,32.83462632,27.95466477,US912828N308,140.2856027,138.5692627,154.7529253,152.9203049,167.9476766,154.0996231,158.1273834,169.9507762,0.056297078,G,Financials,Financials,Insurance,Life Insurance,Life Insurance,A,SEN,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001378676,0.010864573,0.010864573,0.010864573,0.000882674,0.000802092,0.019415811,0.019546542,0.003126707
US031162BM10,,AMGN,Amgen Inc,UNITED STATES,3.875,15/08/2021,15/11/2021,5.805555556,5.805555556,,15/05/2016,2,104.89642,105.09217,0.19575,104.89642,0.753472222,105.6498922,0.0,1750000000,1750000000.0,1848873114.0,1848873114.0,0.0,0.0,2.913922584,2.935149946,2.913922584,2.950475804,2.972239072,2.950475804,5.030054853,4.957821315,4.886625079,4.957821315,5.157811345,5.082827546,5.157811345,5.168453112,28.64749525,30.20426725,28.64749525,30.98418915,32.55790418,30.98418915,25.63885117,US912828N480,147.3199068,145.7276253,132.8777974,131.4015936,145.7816894,131.9155165,136.1377961,147.4541913,0.054604651,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,BBB,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001221289,0.008773747,0.008773747,0.008773747,0.000824309,0.000711178,0.018570963,0.018938302,0.007261357
US472319AF91,,JEF,Jefferies Group LLC,UNITED STATES,8.5,15/07/2019,15/07/2019,3.472222222,3.472222222,,15/07/2016,2,114.79051,114.81781,0.0273,114.79051,0.236111111,115.0266211,4.25,819594000,819594000.0,942751285.0,942751285.0,34832745.0,34832745.0,3.903132471,3.941218578,3.903132471,3.903132471,3.941218578,3.903132471,3.103209192,3.043807277,2.985542439,3.043807277,3.043807277,2.985542439,3.043807277,3.098683166,11.40329812,12.40707923,11.40329812,11.40329812,12.40707923,11.40329812,10.2736929,US912828N225,285.3687034,281.854177,274.6630831,271.2161411,291.9104425,276.7518899,276.76124,276.7004228,0.035643105,G,Financials,Financials,Financial Services,General Financial,Investment Services,BBB,SEN,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000882516,-0.008293335,-0.008293335,-0.008293335,0.000334339,0.000382636,0.010010969,0.011778371,0.003839412
US85771PAF99,,STLNO,Statoil ASA,NORWAY,3.15,23/01/2022,23/01/2022,5.994444444,5.994444444,,23/07/2016,2,98.92491,99.47853,0.55362,98.92491,0.0175,98.94241,1.575,750000000,750000000.0,742068075.0,742068075.0,11812500.0,11812500.0,3.349420513,3.377467057,3.349420513,3.349420513,3.377467057,3.349420513,5.505043336,5.414368354,5.325186903,5.414368354,5.414368354,5.325186903,5.414368354,5.500259742,33.58906065,35.06726865,33.58906065,33.58906065,35.06726865,33.58906065,31.93640609,US912828N308,158.512267,156.5036195,173.9891253,171.8560833,177.4985218,173.3278148,173.3326413,185.2330765,0.054420895,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,AA,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.012348516,-0.007181526,-0.007181526,-0.007181526,0.000927374,0.000870712,0.020041277,0.019988449,0.002960828
US278865AL43,,ECL,Ecolab Inc,UNITED STATES,4.35,8/12/2021,8/12/2021,5.869444444,5.869444444,,8/6/2016,2,108.06448,108.34546,0.28098,108.06448,0.567916667,108.6323967,0.0,1250000000,1250000000.0,1357904958.0,1357904958.0,0.0,0.0,2.847711522,2.867985174,2.847711522,2.847711522,2.867985174,2.847711522,5.245248257,5.171611962,5.099009423,5.171611962,5.171611962,5.099009423,5.171611962,5.238719929,31.27299755,32.87952243,31.27299755,31.27299755,32.87952243,31.27299755,29.49628411,US912828N480,140.6034296,139.1065191,125.1058965,123.7335466,137.9185374,125.2240084,125.2626386,136.5649613,0.05690947,G,Non-Financials,Industrials,Industrial Goods & Services,Support Services,Business Support Services,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001708482,0.01750438,0.01750438,0.01750438,0.000898464,0.000826111,0.019634236,0.019698355,0.005333104
US375558AU71,,GILD,Gilead Sciences Inc,UNITED STATES,4.4,1/9/2021,1/12/2021,5.85,5.85,,1/6/2016,2,108.58135,108.75257,0.17122,108.58135,0.66,109.24135,0.0,1250000000,1250000000.0,1365516875.0,1365516875.0,0.0,0.0,2.736765884,2.755490603,2.736765884,2.798918239,2.818503098,2.798918239,5.021750661,4.953961497,4.887087426,4.953961497,5.149148435,5.078082743,5.149148435,5.132662407,28.74433283,30.35154264,28.74433283,31.0428835,32.66136333,31.0428835,24.55458917,US912828N480,129.3539725,128.0119553,114.1776553,112.957617,130.2670886,115.1531817,120.6247799,131.8757019,0.056069897,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,A,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000840284,0.005815902,0.005815902,0.005815902,0.000833627,0.000727143,0.018729617,0.019047498,0.005362999
US742718DY23,,PG,Procter & Gamble Co/The,UNITED STATES,2.3,6/2/2022,6/2/2022,6.030555556,6.030555556,,6/2/2016,2,101.06054,101.34855,0.28801,101.06054,1.079722222,102.1402622,0.0,1000000000,1000000000.0,1021402622.0,1021402622.0,0.0,0.0,2.111716373,2.122864738,2.111716373,2.111716373,2.122864738,2.111716373,5.608115603,5.549520536,5.491537686,5.549520536,5.549520536,5.491537686,5.549520536,5.607070248,35.11019982,37.06904302,35.11019982,35.11019982,37.06904302,35.11019982,33.05403133,US912828N308,33.0520351,32.7332055,47.93234958,47.49392017,57.03288969,46.28468589,46.32551211,58.65633297,0.057270763,G,Non-Financials,Consumer Goods,Personal & Household Goods,Household Goods,Nondurable Household Products,AA,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9.18e-05,0.018384549,0.018384549,0.018384549,0.0009386,0.000866221,0.020153297,0.020080262,0.004011508
US00206RBD35,,T,AT&T Inc,UNITED STATES,3.0,15/02/2022,15/02/2022,6.055555556,6.055555556,,15/02/2016,2,98.70373,98.97475,0.27102,98.70373,1.333333333,100.0370633,0.0,1850000000,1850000000.0,1850685672.0,1850685672.0,0.0,0.0,3.237233646,3.263432851,3.237233646,3.237233646,3.263432851,3.237233646,5.504587935,5.416908936,5.330626518,5.416908936,5.416908936,5.330626518,5.416908936,5.501772579,33.97354107,35.48095711,33.97354107,33.97354107,35.48095711,33.97354107,32.31635851,US912828N308,147.1088464,145.2849328,161.576169,159.635975,165.5682116,160.8541331,160.8930399,173.0251635,0.055038117,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001364454,0.009113051,0.009113051,0.009113051,0.000944492,0.000864817,0.020222241,0.02014498,0.007268475
US35671DAU90,,FCX,Freeport-McMoRan Copper & Gold Inc,UNITED STATES,3.55,1/3/2022,1/3/2022,6.1,6.1,,1/3/2016,2,44.72425,45.52818,0.80393,44.72425,1.42,46.14425,0.0,2000000000,2000000000.0,922885000.0,922885000.0,0.0,0.0,19.38467951,20.32409401,19.38467951,19.38467951,20.32409401,19.38467951,5.013996087,4.570962838,4.167075703,4.570962838,4.570962838,4.167075703,4.570962838,5.001521587,26.08537944,23.41087006,26.08537944,26.08537944,23.41087006,26.08537944,28.77111366,US912828N308,1853.174962,1760.029519,1866.908077,1773.652255,1128.003274,1869.456449,1869.526143,1880.627294,0.023079146,G,Non-Financials,Basic Materials,Basic Resources,Mining,General Mining,BBB,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.056169836,-0.227780226,-0.227780226,-0.227780226,0.000952004,0.000862678,0.020315528,0.020259438,0.003624585
US89153VAB53,,TOTAL,Total Capital International SA,FRANCE,2.875,17/02/2022,17/02/2022,6.061111111,6.061111111,,17/02/2016,2,99.55613,100.12035,0.56422,99.55613,1.261805556,100.8179356,0.0,1000000000,1000000000.0,1008179356.0,1008179356.0,0.0,0.0,2.955319775,2.977154562,2.955319775,2.955319775,2.977154562,2.955319775,5.534616175,5.454024246,5.374605852,5.454024246,5.454024246,5.374605852,5.454024246,5.531948937,34.3264905,35.9436941,34.3264905,34.3264905,35.9436941,34.3264905,32.56864135,US912828N308,118.4810175,117.0935457,132.8565641,131.3535496,138.7758085,131.9922645,132.0294972,144.2251562,0.055771967,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,AA,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.005088836,0.005989629,0.005989629,0.005989629,0.000945801,0.000864499,0.020237481,0.020159348,0.003959574
US718172AT63,,PM,Philip Morris International Inc,UNITED STATES,2.5,22/08/2022,22/08/2022,6.575,6.575,,22/02/2016,2,99.58334,100.09323,0.50989,99.58334,1.0625,100.64584,0.0,750000000,750000000.0,754843800.0,754843800.0,0.0,0.0,2.569108999,2.585609802,2.569108999,2.569108999,2.585609802,2.569108999,6.038620425,5.962034838,5.886420558,5.962034838,5.962034838,5.886420558,5.962034838,6.031177235,40.5944696,42.44033833,40.5944696,40.5944696,42.44033833,40.5944696,38.55231804,US912828N308,79.3265415,78.4724681,85.21281047,84.31142646,95.25957263,85.69211128,85.74216956,98.96157374,0.06070129,G,Non-Financials,Consumer Goods,Personal & Household Goods,Tobacco,Tobacco,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-8.87e-05,0.016695165,0.016695165,0.016695165,0.001066435,0.000830872,0.021543899,0.021476109,0.002964611
US942683AH65,,AGN,Watson Pharmaceuticals Inc,UNITED STATES,4.625,1/10/2042,1/10/2042,26.68333333,26.68333333,,1/4/2016,2,96.1713,97.34521,1.17391,96.1713,1.464583333,97.63588333,0.0,1000000000,1000000000.0,976358833.3,976358833.3,0.0,0.0,4.882788465,4.942392523,4.882788465,4.882788465,4.942392523,4.882788465,15.13504522,14.77434521,14.42224144,14.77434521,14.77434521,14.42224144,14.77434521,14.65586642,313.7914187,305.8845255,313.7914187,313.7914187,305.8845255,313.7914187,304.4677939,US912810RP57,211.9415685,207.9458277,224.2531734,220.1106258,243.6068701,229.0084679,230.3557942,267.7837487,0.143093846,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,BBB,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.001738873,0.009665685,0.009665685,0.009665685,0.003212913,0.003515541,0.040739097,0.05827497,0.0038346
US29273RAS85,,ETP,Energy Transfer Partners LP,UNITED STATES,3.6,1/2/2023,1/2/2023,7.016666667,7.016666667,,1/2/2016,2,81.75375,81.99375,0.24,81.75375,1.74,83.49375,0.0,800000000,800000000.0,667950000.0,667950000.0,0.0,0.0,6.927120471,7.047082967,6.927120471,6.927120471,7.047082967,6.927120471,6.034806647,5.832784637,5.637525544,5.832784637,5.832784637,5.637525544,5.832784637,6.013723675,40.54708292,40.51100178,40.54708292,40.54708292,40.51100178,40.54708292,39.84753417,US912828N308,525.473858,514.2736153,524.7555988,513.56213,461.0401359,526.9819749,528.7400648,541.6942176,0.050210834,D,Non-Financials,Utilities,Utilities,Gas / Water & Multiutilities,Gas Distribution,BBB,*,*,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.021830253,-0.00679451,-0.00679451,-0.00679451,0.001168319,0.000798248,0.022579029,0.022496977,0.00262334
US035242AB27,,ABIBB,Anheuser-Busch InBev Finance Inc,UNITED STATES,4.0,17/01/2043,17/01/2043,26.97777778,26.97777778,,17/07/2016,2,88.73082,89.6749,0.94408,88.73082,0.088888889,88.81970889,2.0,750000000,750000000.0,666147816.7,666147816.7,15000000.0,15000000.0,4.744868288,4.801152726,4.744868288,4.744868288,4.801152726,4.744868288,16.04472856,15.67289934,15.3096871,15.67289934,15.67289934,15.3096871,15.67289934,15.58312535,342.9662746,334.5584557,342.9662746,342.9662746,334.5584557,342.9662746,335.8807511,US912810RP57,197.8175888,194.15381,208.9679078,205.1711697,217.728169,213.1571608,213.1660164,252.0574928,0.138408866,G,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Brewers,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.002304827,-0.010621671,-0.010621671,-0.010621671,0.003208977,0.003524181,0.041401033,0.058728309,0.002675174
US46625HJH49,,JPM,JPMorgan Chase & Co,UNITED STATES,3.2,25/01/2023,25/01/2023,7.0,7.0,,25/07/2016,2,98.98846,99.20399,0.21553,98.98846,0.0,98.98846,1.6,2750000000,2561484827.0,2722182650.0,2535574383.0,44000000.0,40983757.23,3.363389779,3.391670757,3.363389779,3.363389779,3.391670757,3.363389779,6.322466545,6.217900431,6.115063717,6.217900431,6.217900431,6.115063717,6.217900431,6.313103587,44.27851707,45.78323242,44.27851707,44.27851707,45.78323242,44.27851707,42.53249101,US912828N308,159.932637,157.9005461,159.3546387,157.3279989,167.7664846,162.281912,162.2855707,175.4942955,0.06249244,G,Financials,Financials,Banks,Banks,Banks,A,SEN,*,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.000836407,-0.006148719,-0.006148719,-0.006148719,0.001161561,0.00078757,0.022541927,0.022452037,0.010119303
US140420NB24,,COF,Capital One Bank USA NA,UNITED STATES,3.375,15/02/2023,15/02/2023,7.055555556,7.055555556,,15/02/2016,2,97.68393,98.29215,0.60822,97.68393,1.5,99.18393,0.0,1205884000,1205884000.0,1196043142.0,1196043142.0,0.0,0.0,3.751417746,3.786600583,3.751417746,3.751417746,3.786600583,3.751417746,6.231515644,6.11678261,6.00416201,6.11678261,6.11678261,6.00416201,6.11678261,6.223432437,43.68407547,44.98283614,43.68407547,43.68407547,44.98283614,43.68407547,42.15316438,US912828N308,199.4256196,196.7033428,198.3800849,195.6676686,203.4364021,201.3780961,201.4176536,214.6848995,0.061726449,D,Financials,Financials,Financial Services,General Financial,Consumer Finance,BBB,SUB,LT2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.001345423,-0.000819723,-0.000819723,-0.000819723,0.001177041,0.000822595,0.02264779,0.02259874,0.0046974
US585055AY20,,MDT,Medtronic Inc,UNITED STATES,4.0,1/4/2043,1/4/2043,27.18333333,27.18333333,,1/4/2016,2,93.62165,94.58204,0.96039,93.62165,1.266666667,94.88831667,0.0,750000000,750000000.0,711662375.0,711662375.0,0.0,0.0,4.404458914,4.45295706,4.404458914,4.404458914,4.45295706,4.404458914,16.21972834,15.87022947,15.52826152,15.87022947,15.87022947,15.52826152,15.87022947,15.73222128,352.4843404,344.8906391,352.4843404,352.4843404,344.8906391,352.4843404,342.0325469,US912810RP57,162.9980222,160.1128726,173.3376322,170.3291904,193.8369409,175.6356123,176.9386529,216.4973253,0.149280399,G,Non-Financials,Health Care,Health Care,Health Care Equipment & Services,Medical Equipment,A,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.000912254,0.006898226,0.006898226,0.006898226,0.003208235,0.003528751,0.041822298,0.059026291,0.002795018
US931142DG53,,WMT,Wal-Mart Stores Inc,UNITED STATES,4.0,11/4/2043,11/4/2043,27.21111111,27.21111111,,11/4/2016,2,97.77686,98.58079,0.80393,97.77686,1.155555556,98.93241556,0.0,1000000000,1000000000.0,989324155.6,989324155.6,0.0,0.0,4.136581594,4.179359862,4.136581594,4.136581594,4.179359862,4.136581594,16.50126887,16.16689056,15.83928803,16.16689056,16.16689056,15.83928803,16.16689056,16.01265372,361.9168511,354.999777,361.9168511,361.9168511,354.999777,361.9168511,350.267122,US912810RP57,135.6383024,133.3251406,145.8683571,143.4332095,173.8768886,147.4065026,148.7524959,188.6492769,0.158417051,G,Non-Financials,Consumer Services,Retail,General Retailers,Broadline Retailers,AA,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.006417224,0.005096748,0.005096748,0.005096748,0.00320794,0.003529277,0.04187651,0.059068134,0.003885521
US46625HJJ05,,JPM,JPMorgan Chase & Co,UNITED STATES,3.375,1/5/2023,1/5/2023,7.266666667,7.266666667,,1/5/2016,2,96.65784,96.93322,0.27538,96.65784,0.7875,97.44534,0.0,2000000000,1862898056.0,1948906800.0,1815307344.0,0.0,0.0,3.907107383,3.945271103,3.907107383,3.907107383,3.945271103,3.907107383,6.437431287,6.314082299,6.193096827,6.314082299,6.314082299,6.193096827,6.314082299,6.423355253,46.24597078,47.46971043,46.24597078,46.24597078,47.46971043,46.24597078,44.70168689,US912828N308,215.2926716,212.2723065,212.4704986,209.4767495,215.3695683,215.0573361,215.0842041,228.6418255,0.062592604,G,Financials,Financials,Banks,Banks,Banks,A,SUB,LT2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.004125387,-0.010996278,-0.010996278,-0.010996278,0.001221789,0.000959143,0.022981181,0.023145845,0.007129529
US25243YAU38,,DGELN,Diageo Capital PLC,UNITED KINGDOM,2.625,29/04/2023,29/04/2023,7.261111111,7.261111111,,29/04/2016,2,97.71022,98.22206,0.51184,97.71022,0.627083333,98.33730333,0.0,1350000000,1350000000.0,1327553595.0,1327553595.0,0.0,0.0,2.977626124,2.999791767,2.977626124,2.977626124,2.999791767,2.977626124,6.608101971,6.511162927,6.415645952,6.511162927,6.511162927,6.415645952,6.511162927,6.56582318,48.30669986,50.01420095,48.30669986,48.30669986,50.01420095,48.30669986,44.58256356,US912828N308,120.744738,119.3241806,117.9693187,116.5749363,126.6196742,117.201431,119.4708178,133.293275,0.064566535,G,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Distillers & Vintners,A,*,*,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.000724886,0.012513127,0.012513127,0.012513127,0.001219095,0.000955331,0.022981909,0.023131869,0.0052139
US539830BB41,,LMT,Lockheed Martin Corp,UNITED STATES,4.07,15/12/2042,15/12/2042,26.88888889,26.88888889,,15/06/2016,2,93.19416,93.93587,0.74171,93.19416,0.452222222,93.64638222,0.0,1327196000,1327196000.0,1242871039.0,1242871039.0,0.0,0.0,4.509092297,4.559922081,4.509092297,4.509092297,4.559922081,4.509092297,16.11163687,15.75640153,15.40899854,15.75640153,15.75640153,15.40899854,15.75640153,15.65817689,345.3975142,337.703019,345.3975142,345.3975142,337.703019,345.3975142,337.8466798,US912810RP57,173.6945243,170.5762109,185.1954202,181.9399671,203.2223005,188.7760369,188.7910064,227.7077609,0.146633162,G,Non-Financials,Industrials,Industrial Goods & Services,Aerospace & Defense,Aerospace,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.019163259,0.011568768,0.011568768,0.011568768,0.00321124,0.003521534,0.041188439,0.058582095,0.004881314
US172967GT25,,C,Citigroup Inc,UNITED STATES,3.5,15/05/2023,15/05/2023,7.305555556,7.305555556,,15/05/2016,2,96.21478,96.39884,0.18406,96.21478,0.680555556,96.89533556,0.0,1250000000,1250000000.0,1211191694.0,1211191694.0,0.0,0.0,4.104267408,4.146379936,4.104267408,4.104267408,4.146379936,4.104267408,6.445956791,6.316337109,6.189323907,6.316337109,6.316337109,6.189323907,6.316337109,6.430750717,46.36552562,47.49102908,46.36552562,46.36552562,47.49102908,46.36552562,44.90150717,US912828N308,235.4035549,231.988309,232.2541065,228.8685631,233.3922222,234.9692354,234.9876516,248.5482378,0.062310975,G,Financials,Financials,Banks,Banks,Banks,BBB,SUB,LT2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.002922762,-0.020266165,-0.020266165,-0.020266165,0.001230364,0.000984805,0.023040799,0.023247495,0.004756895
US857477AL77,,STT,State Street Corp,UNITED STATES,3.1,15/05/2023,15/05/2023,7.305555556,7.305555556,,15/05/2016,2,98.2654,98.77204,0.50664,98.2654,0.602777778,98.86817778,0.0,1000000000,1000000000.0,988681777.8,988681777.8,0.0,0.0,3.369361981,3.397743481,3.369361981,3.369361981,3.397743481,3.369361981,6.546536634,6.438075598,6.331411512,6.438075598,6.438075598,6.331411512,6.438075598,6.53254365,47.67507437,49.17010605,47.67507437,47.67507437,49.17010605,47.67507437,45.86939367,US912828N308,160.5399094,158.4977663,157.390461,155.3780204,164.875084,159.4559924,159.4729863,173.1938573,0.064586069,G,Financials,Financials,Financial Services,General Financial,Asset Managers,A,SUB,LT2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.000428434,-0.004517495,-0.004517495,-0.004517495,0.001230364,0.000984805,0.023040799,0.023247495,0.003882998
US29273RAX70,,ETP,Energy Transfer Partners LP,UNITED STATES,4.15,1/10/2020,1/10/2020,4.683333333,4.683333333,,1/4/2016,2,87.86595,88.06595,0.2,87.86595,1.314166667,89.18011667,0.0,1050000000,1050000000.0,936391225.0,936391225.0,0.0,0.0,7.249622848,7.381015427,7.249622848,7.249622848,7.381015427,7.249622848,4.211975041,4.064639523,3.922457823,4.064639523,4.064639523,3.922457823,4.064639523,4.199382856,19.70297372,20.17507708,19.70297372,19.70297372,20.17507708,19.70297372,18.66765589,US912828N480,591.9064549,579.2976517,596.4505095,583.8130197,536.5766652,593.8456426,595.4959129,602.5701805,0.037450145,D,Non-Financials,Utilities,Utilities,Gas / Water & Multiutilities,Gas Distribution,BBB,*,*,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006677093,-0.038591306,-0.038591306,-0.038591306,0.00061271,0.000483956,0.015285203,0.016429661,0.00367763
US842400FZ13,,EIX,Southern California Edison Co,UNITED STATES,4.65,1/4/2043,1/10/2043,27.68333333,27.68333333,,1/4/2016,2,107.69174,108.64403,0.95229,107.69174,1.4725,109.16424,0.0,800000000,800000000.0,873313920.0,873313920.0,0.0,0.0,4.173806942,4.217358603,4.173806942,4.178220233,4.221864044,4.178220233,15.9179181,15.59251732,15.27376851,15.59251732,15.74186089,15.41972584,15.74186089,15.55134069,342.292424,335.7687365,342.292424,350.3410308,343.5468143,350.3410308,336.6035526,US912810RP57,139.4381765,137.0476754,147.8057916,145.3155128,190.2035241,152.7521955,154.1725441,193.7633853,0.169765029,D,Non-Financials,Utilities,Utilities,Electricity,Electricity,A,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.000874677,0.016823131,0.016823131,0.016823131,0.003208235,0.003528751,0.041822298,0.059026291,0.003429897
